Deck ID,Deck Name,Card ID,Question,Answer,Next Review Date,Repetitions,Easiness Factor,Interval,Tags
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,e8effa06-3544-45fe-afb0-01a5f91c4105,世話,せわ・する - to look after,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,38cde14e-dac6-439f-91a8-740a7a490231,スーツケース,suitcase,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,6c181b43-4fca-4dfc-b9e0-d0b1c416b1fa,くれる,to give,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,5bac3076-6594-4199-a31d-118c0f251dd8,会話,かいわ - conversation,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,f663f605-c180-437a-a888-4859bc89ddf5,向かう,むかう - to face,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,bf0a1cdc-fa4f-4888-a53e-dff36b6ad466,増える,ふえる - to increase,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,c9ee206e-2036-40da-83d8-53347df4b27e,紹介,しょうかい - introduction,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,8a89524c-3da2-46f0-846f-011636693f07,だから,"so, therefore",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,2864e838-35b9-4b7d-8817-b6e75a5411a5,季節,きせつ - season,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,1062545c-fd3b-4322-bf79-4f2eb64a1de5,そんなに,"so much, like that",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,d83f0a06-a3d9-4f4e-a00e-4032396b804c,このあいだ,"the other day, recently",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,41efbe56-be9b-45ea-961d-a7db7c08b4d8,虫,むし - insect,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,07774b43-5109-416f-8b14-c339f90e53f2,祖母,そぼ - grandmother,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,233c80ee-9d47-4e10-a1d5-ee0197ef40e1,いらっしゃる,"(respectful) to be, to come or to go",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,fa5f1d7e-1884-457f-ae16-30bac700873d,変,へん - strange,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,2b54be7b-0a13-44ba-b1fc-8af56d88de1b,ぶどう,grapes,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,29bc6b94-45e3-4567-be6d-22edf3df2435,直す,"なおす - to fix, to repair",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,95071fe8-4969-4e76-a3a1-484481693c62,世界,せかい - the world,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,b8828904-7c8a-49ac-bda4-92d4ee16ac5f,食事,しょくじ・する - to have a meal,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,ad3824ea-caae-43c7-8039-7951586ef13e,うそ,a lie,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,2b845264-6ed5-4067-8503-8ffd0b529568,合う,あう - to match,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,1445c909-5245-4197-981b-cfbe432aa1e0,小鳥,ことり - small bird,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,a7b631b3-4535-43d0-b8da-a5b21b5bcee7,電報,でんぽう - telegram,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,b02d4547-20f9-420c-921a-2c02c431383f,星,ほし - star,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,a59eea48-419f-4b20-adee-e06dbeb5fd44,申す,"もうす - (humble) to be called, to say",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,4060eb5f-0b15-4064-acdd-f256503838da,失敗,"しっぱい - failure, mistake",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,f8ac0a31-3423-4be6-bb17-7140dac79fc1,汽車,きしゃ - steam train,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,fc051f0f-6360-4a0a-8960-a6a0e5a20daa,下宿,げしゅく - lodging,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,8067a52a-4c5f-4e69-8e25-d02df38ec1de,思う,"おもう - to think, to feel",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,250d35b0-db85-42cb-9b55-d0bcb0e584f8,機会,きかい - opportunity,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,21d5cc08-226f-4ce7-9c15-ef8348c445a7,皆,みな - everybody,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,7df093b3-db45-449a-9192-9f8dd033acde,苦い,にがい - bitter,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,65ba1e68-c9ec-4271-9e91-ed2119a44a20,特に,"とくに - particularly, especially",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,28561f20-70e6-45b6-808b-48c300bd895c,乾く,かわく - to get dry,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,d8880901-2fa2-45f9-9c22-a3ff23320e71,葉,は - leaf,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,d9c27801-4aa6-42de-bf87-0bbd9abcef2f,かっこう,appearance,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,f5ea7e4c-1e3f-47f0-8cd4-90b4c5c3cc11,昼休み,ひるやすみ - noon break,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,7837b377-df1e-4bd7-a8a1-d7f17789207f,以下,いか - less than,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,19e48981-8bf0-4650-8aa8-1c69266073b5,彼ら,かれら - they,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,59309bc3-cf26-4660-b924-ed0bba1a70a9,寄る,よる - to visit,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,f60d042c-dae4-4d99-92e9-96ce3c325c1f,字,じ - character,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,8bbe6f20-4dba-44f1-af9f-4586d72f2501,厳しい,きびしい - strict,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,7a9ff263-c9db-4a41-abe5-188b01d5625c,優しい,やさしい - kind,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,9482a8ac-7d42-4bda-9408-c14058883c46,たいてい,usually,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,53959e84-a694-4811-a6c5-8bc74d3677c7,花見,はなみ - cherry-blossom viewing,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,56bb24a1-31fd-460e-8d2e-11bf44f0badc,注射,ちゅうしゃ - injection,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,bf42e23a-22a4-493b-9549-5fdb7b049528,大分,だいぶ - greatly,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,276088db-9520-4686-bcb0-5d4f3cefd977,ベル,bell,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,004bc182-a90b-4a4e-acdd-55cb7a6e02c0,景色,"けしき - scene, landscape",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,3ad7fec7-3566-409f-9c99-4ac15e86c08c,しかる,a particular,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,4660ad40-3183-4211-8545-e97c84ab6d94,日記,にっき - journal,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,23bb7375-1a87-4dec-a88b-614068efe35f,お礼,おれい - expression of gratitude,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,6816b786-104b-4a99-ac5b-1de649fcf4a1,集る,あつまる - to gather,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,10c9b5da-f3fe-456f-a410-5fb7f10e4abe,大体,だいたい - generally,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,9a8c0566-1ef5-48f5-a657-bd8d320a493a,なるほど,now I understand,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,05ad8306-fc66-483d-837b-5f1eb13a3895,公務員,こうむいん - government worker,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,39e25bf2-2024-47c3-b2b9-95a4c3bd6141,警察,けいさつ - police,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,083d1759-2217-423c-9e81-77c4c9c9161f,空気,"くうき - air, atmosphere",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,83791885-ab23-47e2-a818-bd6c65c43e11,周り,まわり - surroundings,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,2d4fb4d9-fcf6-4bcf-b47a-65450aae7be4,汚れる,よごれる - to get dirty,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,cf8af2b7-525e-45ec-93ea-9dd6f9a36b6c,約束,やくそく - promise,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,c045124d-7e3a-4b4d-858c-21a6d65f6356,砂,すな - sand,2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,bef89394-8d1b-4109-88ff-1a75998e376f,笑う,"わらう - to laugh, to smile",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,971f4c9f-7cfb-491c-9de9-1d1e22c8a9b9,しっかり,"firmly, steadily",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
baccc3e8-be30-4313-b3f1-3293c90c3601,JLPT N4 Vocab,2f71ec55-f952-4e40-ba08-cd210ac26860,住所,"じゅうしょ - an address, a residence",2024-07-20 13:16:35.939772,0,2.5,0,['N4']
