Deck ID,Deck Name,Card ID,Question,Answer,Next Review Date,Repetitions,Easiness Factor,Interval,Tags
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,458b2b64-180d-46e4-9aba-a8a03e370303,磨く,"みがく - to brush teeth, to polish",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,9bd4bf87-c7cf-4e21-b2ee-292b0caba0bd,押す,"おす - to push, to stamp something",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,87866b00-d1cf-493d-874a-4f8dcec5dadb,売る,うる - to sell,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,d7801979-0107-4866-b8fc-82410f48f020,電気,"でんき - electricity, electric light",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,9453d494-2967-4e22-8cbe-2158265acd70,並ぶ,"ならぶ - to line up, to stand in a line",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,f4ae486c-4d77-4124-a052-8d27927293c6,病気,びょうき - illness,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,56258d65-e75c-4b58-81b1-11091019959c,ポケット,pocket,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,b079c22b-820a-40c2-b0ce-d8f372cc7d9a,頭,あたま - head,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,4fe81f8b-233e-4503-87c9-69bd62fec8d2,はし,chopsticks,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,0e1ac7a0-e3ec-409c-a43a-e537e06d18c4,英語,えいご - English language,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,c2f8c24a-ce8d-45c4-beaf-3a2b6fa0a52b,家,いえ - house,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,041424db-eb96-436d-b352-00a7ec51bb6a,一月,ひとつき - one month,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,7d68f521-0c79-41cd-91e3-22a15ac86cbd,暑い,あつい - hot,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,5cfb242e-16c7-4af9-9184-3692c84de892,遊ぶ,"あそぶ - to play, to make a visit",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,7c732d40-f03d-4ecb-bd34-bfedbff73efa,取る,とる - to take something,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,5cd179d7-cc66-4dc2-881b-79c0988b3b38,九,きゅう / く - nine,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,34732e68-e03c-4133-a76d-ba0ffafa1a62,閉める,しめる - to close something,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,644f0f07-bee5-4876-95a3-5b95c0089281,たいへん,very,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,08065df6-1afa-4340-96cc-f038d1de9caa,奥さん,おくさん - (honorable) wife,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,7077d138-38db-4aa3-8c53-8cf2809f6195,作文,"さくぶん - composition, writing",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,53b33ef2-edcf-40c7-8fc1-f20d110b96b3,便利,"べんり - useful, convenient",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,f1fbdafc-d5dd-4cbc-927c-e8a9dbb89b0f,右,みぎ - right side,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,b8d1b538-f778-4a80-b1a4-c3bfafe68f8a,寒い,さむい - cold,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,426a4507-77c3-4aa0-b135-35a42285d333,あびる,"to bathe, to shower",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,6f24fffe-5597-4440-b7a6-1a7b1e6df12e,十,じゅう  とお - ten,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,aebd3fa4-1b10-4513-af8a-cbd6871e32aa,中,なか - middle,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,9428c0b2-9005-4475-8815-b541b94de9e5,消す,"けす - to erase, to turn off power",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,1699a925-5b5b-4dfd-a497-7586bf2b31e5,近く,ちかく - near,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,166e6f59-8f2c-47d5-92ee-656e39ad3b5a,七つ,ななつ - seven,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,b7650473-5fbc-450a-bfb3-884d9467b2fd,テープレコーダー,tape recorder,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,028fc6c6-3f25-4745-959e-33955eee8bbc,目,め - eye,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,3e370389-8d31-470d-bcf0-4878d6741078,空,そら - sky,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,a47d9eb1-4386-4c47-9466-910f7452ef62,六日,"むいか - six days, sixth day of the month",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,4e452458-e1a9-4425-a99e-281fefb0fa8a,座る,すわる - to sit,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,eebb1b28-7069-4038-84cc-cb2368e48758,年,とし - year,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,b5d5554e-5b3d-4b85-986d-e3d7cb211d55,男の子,おとこのこ - boy,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,c61040e6-f709-4355-956c-43a2418bd228,狭い,せまい - narrow,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,ae03ac7b-d636-4c0f-adf7-f1d4f6994a88,冷蔵庫,れいぞうこ - refrigerator,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,64682eb8-aca4-4e1f-a137-e6f87fed295c,カメラ,camera,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,6b974e2e-ebc0-4078-8ce3-439c43ec6509,玄関,げんかん - entry hall,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,c422ab08-6e0c-454b-98a9-0574a4af298d,違う,ちがう - to differ,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,23bad35e-0e4c-44ee-87c4-9e1ea4fafd69,危ない,あぶない - dangerous,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,e920f534-0741-45cd-af35-f6c6e4515c1c,分かる,わかる - to be understood,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,6f5edeae-2d82-4d89-95b3-3b93ae268e5a,言う,いう - to say,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,077776bd-d21e-4267-9989-67bfb9ab8962,飲む,のむ - to drink,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,4c1a0497-b41d-4221-93b4-32da9b2fef9f,練習,れんしゅうする - to practice,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,9ea71a72-7b6f-4268-ac0b-07305249df74,何,なん / なに - what,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,5e1c0738-86e3-43e5-a6c0-53847f01e13f,厚い,"あつい - kind, deep, thick",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,04b8fcaa-550e-4e5c-a3ba-f95f83cc8b58,毎月,まいげつ / まいつき - every month,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,30d2350b-8e61-4057-9b4a-ab31b823a07b,閉まる,"しまる - to close, to be closed",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,3cf15bdc-9402-42ff-9741-6397ea748b1b,脱ぐ,ぬぐ - to take off clothes,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,55f2c160-138e-4094-b898-7d8eb21e01cd,黒い,くろい - black,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,88f8b7d8-b3a3-49a3-a4a9-78cff36150ae,登る,のぼる - to climb,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,0a444ffa-be70-4e0c-99ac-51013e8621fe,汚い,きたない - dirty,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,ab9a86bd-dce5-41aa-8f0c-3e5974d87552,雨,あめ - rain,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,2cbd097e-c663-4bfa-ad7a-43e836ffce21,お皿,"おさら - plate, dish",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,531ea1a8-e072-4bee-8255-0703c8c60478,速い,はやい - quick,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,77f999de-561c-4f91-acf2-5c9fc231533a,お風呂,おふろ - bath,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,7113e100-140e-4983-af57-91befe4b0613,新しい,あたらしい - new,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,eae5d038-6228-4d4e-95fc-7209c7b3e06d,廊下,ろうか - corridor,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,40f0c1a2-283f-49dc-98e9-a39dba9c9890,茶色,ちゃいろ - brown,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,0071724b-4c7c-42fb-be2f-6b912402ae11,コート,"coat, tennis court",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,5ec3f260-4894-41d6-b51f-6175c728be06,手紙,てがみ - letter,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,38023ec8-acab-429a-97f8-034a4a46fd91,要る,いる - to need,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,53485966-ae5a-4f00-9d53-94f22f214bfe,こっち,this person or way,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,f7cb8fcc-5a1b-426b-ab66-f0a3a48c59c6,スプーン,spoon,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,9b4ad32a-ada1-49ac-8994-c4b1fa2530a5,時々,ときどき - sometimes,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,10fc5fee-4aa6-45d2-b2f3-3d5f0a1dd1aa,傘,かさ - umbrella,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,0bd4911b-2428-470d-bcb2-4a208cc77e82,いい / よい,good,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,2e9330a2-d9a1-42b0-a0f4-d0171a53d061,電話,でんわ - telephone,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,a7619e93-c874-45e6-a669-344686e7c3d5,勤める,つとめる - to work for someone,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,406b52da-8e72-4e92-9bcf-d92e0522be5e,安い,やすい - cheap,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,f26bb310-34e3-4afd-b717-da874d295d5f,どう,"how, in what way",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,4302dc6e-63fc-4cca-8dd1-52b73f12ef3e,道,みち - street,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,e30c9f7d-4bd1-48f7-9ceb-1173f7b11cd2,バス,bus,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,df43e2a7-2cf0-4c8e-b81c-ef4f50609d2f,クラス,class,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,5a418592-db76-4176-9c1c-8b0cfb2ef681,差す,"さす - to stretch out hands, to raise an umbrella",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,a90e195d-6593-44b0-8600-27892c1a246a,スポーツ,sport,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,2dc3598e-1082-4e74-aefc-e687b099f562,どっち,which,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,791de248-a804-44df-a127-4805d0ba1a14,そば,"near, beside",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,d7460123-2fcc-4461-8559-ade1a4a971e4,新聞,しんぶん - newspaper,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,2aa3dcbf-d195-4c55-ad6e-8969eb4d947e,どうして,for what reason,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,5b54f3d2-2c25-467f-9618-ea06c2597cdd,庭,にわ - garden,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,2347c3b5-55e5-4b0a-beeb-b36625569a8f,大きな,おおきな - big,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,0edc292f-4db0-4483-8adb-405ac25c4d1a,辺,へん - area,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,2ef50f4c-d3dc-4b69-844f-08b918d13bb7,番号,ばんごう - number,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,7211708e-872f-48d7-8465-ee8377fc3226,家族,かぞく - family,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,4fab2287-c421-4433-a608-46b4c68e70a8,下手,へた - unskillful,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,64a1b519-7eb4-4e03-82cc-d9599cb452f9,料理,りょうり - cuisine,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,d35042ee-8810-4924-aec9-bf42c48d4814,カレー,curry,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,52035e14-bb0d-46f2-b394-ecacb6b93315,六,ろく - six,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,c3346f80-30a3-4211-a81e-797ff1c3aad8,今年,ことし - this year,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,3237b4d8-7ceb-4ab5-bcfb-f95b5d0bab8f,初めて,はじめて - for the first time,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,344a9d9c-23f6-4fab-9eca-619be076db8c,風邪,かぜ - a cold,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,aa2687db-19f2-4d2e-866f-8204319e9f26,赤い,あかい - red,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,a95c6297-3bc3-4d50-9c4a-067789ee31e9,甘い,あまい - sweet,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,367a14e7-aca3-4c1f-bfaa-ff06d37b88e9,西,にし - west,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,32d21581-6efa-4c01-814f-fcf9d5e2fb9b,毎週,まいしゅう - every week,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,8c8a9b4c-6d1c-4dff-bc06-e6b727636c21,いつも,always,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,3a3aad78-d563-427d-bb82-3fb78d70493f,五つ,いつつ - five,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,70733cdd-8583-46de-9eb4-7b3b3681b20a,建物,たてもの - building,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,5d006534-bf4a-4287-847f-9fa2b8d75d27,なる,to become,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,dbdfcd11-9e84-4954-b70d-1cb613c2c109,まっすぐ,"straight ahead, direct",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,440d860d-97c9-4f9c-a339-a0ee098bedf6,作る,つくる - to make,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,db1f5ada-167c-4088-be7b-195b96d9dcb3,風,かぜ - wind,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,80ef7b54-5497-416b-9c9d-2c88faa3c3ed,少し,すこし - few,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,e290aca9-6d64-42b7-8c18-fdccee10c17e,大学,だいがく - university,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,0320e3e2-0be3-4a10-8ea3-e30a8e85f5a4,シャツ,shirt,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,3e9970f3-6b4b-4864-a517-401fb30e0a60,病院,びょういん - hospital,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,3965c865-1041-4c38-aaaa-e79b3a8a659a,会社,かいしゃ - company,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,213c8bd3-7a24-4d46-bc7a-cb9f5920a9ee,無くす,なくす - to lose something,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,fc38b3ff-826a-4e74-bb12-6603dfde63bf,スリッパ,slippers,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,6339e0a6-aa38-4d56-a0b5-623da24cf449,地下鉄,ちかてつ - underground train,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,4bea3c5b-992f-40db-9ca3-010345e09ee3,ページ,page,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,6e390af8-fa01-4788-a001-42486161d3bf,曇る,"くもる - to become cloudy, to become dim",2024-07-20 13:16:35.939772,0,2.5,0,['N5']
75bbea12-ad27-4a91-9fc3-ef0caf016b38,JLPT N5 Vocab,82f60961-114f-474b-813e-71b2b48edf30,辞書,じしょ - dictionary,2024-07-20 13:16:35.939772,0,2.5,0,['N5']
